Date,Open,High,Low,Close,Volume
24/2/2019 3:00,4257.9,4282.4,4250.5,4258.5,6967166.83
24/2/2019 4:00,4258.5,4266.6,4236.4,4244.5,9281645.64
24/2/2019 5:00,4244.5,4255.6,4232,4254.6,2518135.25
24/2/2019 6:00,4254.6,4264,4249.9,4255,1552377.9
24/2/2019 7:00,4255,4259,4244,4253.8,941513.73
24/2/2019 8:00,4253.8,4258.7,4222.5,4225.5,2511274.66
24/2/2019 9:00,4225.5,4232.1,4213.1,4226.6,8324505.01
24/2/2019 10:00,4226.6,4235.3,4219.9,4229.8,2982473.79
24/2/2019 11:00,4229.8,4236,4217.12,4222.4,1562560.23
24/2/2019 12:00,4222.4,4223.4,4178,4194.6,5112696.16
24/2/2019 13:00,4194.6,4210,4152.6,4173.8,1910883.32
24/2/2019 14:00,4173.8,4175.8,3825,3870.4,47590224.58
24/2/2019 15:00,3870.4,3911.5,3856.7,3880,13259603.57
24/2/2019 16:00,3880,3880.05,3812,3856.1,15221948.95
24/2/2019 17:00,3856.1,3881.2,3845.9,3861.9,3493302.46
24/2/2019 18:00,3861.9,3887.3,3852.7,3878,3211669.95
24/2/2019 19:00,3878,3881.3,3860.7,3869.5,1171075.76
24/2/2019 20:00,3869.5,3885.3,3862.8,3876.3,1040218.98
24/2/2019 21:00,3876.3,3900,3875.5,3886.1,2513997.11
24/2/2019 22:00,3886.1,3886.1,3849.9,3855,2949568.1
24/2/2019 23:00,3855,3875.34,3825,3831.3,1835142.31
25/2/2019 0:00,3831.3,3865.5,3830,3862.7,2444112.24
25/2/2019 1:00,3862.7,3868.7,3856.03,3865.6,1272720.28
25/2/2019 2:00,3865.6,3879,3857.7,3877.6,1039884.66
25/2/2019 3:00,3877.6,3886.9,3868.9,3879.2,1361484.5
25/2/2019 4:00,3879.2,3896.2,3879,3886.2,1308360.03
25/2/2019 5:00,3886.2,3886.65,3864.5,3886.6,1050994.76
25/2/2019 6:00,3886.6,3892.37,3880.7,3881.5,678390.73
25/2/2019 7:00,3881.5,3881.6,3856,3859.1,1377226.28
25/2/2019 8:00,3859.1,3872.6,3859,3872.1,479264.1
25/2/2019 9:00,3872.1,3883,3872.03,3875.7,652877.86
25/2/2019 10:00,3875.7,3887.1,3845,3880.1,2729945.6
25/2/2019 11:00,3880.1,3885.9,3877.7,3880,1299439.32
25/2/2019 12:00,3880,3899.8,3877,3891.5,1304568.62
25/2/2019 13:00,3891.5,3894.1,3878.9,3887,1438786.06
25/2/2019 14:00,3887,3887,3865.2,3878.9,1545000.24
25/2/2019 15:00,3878.9,3900,3878.9,3897.4,2156436.34
25/2/2019 16:00,3897.4,3943.3,3888.7,3937.2,5503994.28
25/2/2019 17:00,3937.2,3953.5,3913.52,3926.6,5296977.18
25/2/2019 18:00,3926.6,3966.5,3922.6,3960.1,2454003.25
25/2/2019 19:00,3960.1,3965.7,3943.7,3945.8,935275.43
25/2/2019 20:00,3945.8,3950,3907.7,3932.9,2704324.88
25/2/2019 21:00,3932.9,3937.1,3914,3914,770678.8
25/2/2019 22:00,3914,3930,3906.6,3930,831375.91
25/2/2019 23:00,3930,3933,3921.3,3921.8,291170.29
26/2/2019 0:00,3921.8,3925.9,3918,3924.1,574197.63
26/2/2019 1:00,3924.1,3924.1,3924,3924.1,115389.56
26/2/2019 2:00,3924.1,3933.3,3923.9,3926.1,293223.33
26/2/2019 3:00,3926.1,3934.1,3925.38,3930.1,398541.06
26/2/2019 4:00,3930.1,3932.7,3924,3924,277208.34
26/2/2019 5:00,3924,3924.08,3862.8,3898.5,3342701.41
26/2/2019 6:00,3898.5,3902.1,3869.8,3885.6,1216758.9
26/2/2019 7:00,3885.6,3895.4,3883.1,3893,751672.46
26/2/2019 8:00,3893,3896.1,3890.4,3894.2,545661.51
26/2/2019 9:00,3894.2,3896.6,3873.1,3896.6,1135186.37
26/2/2019 10:00,3896.6,3910.7,3895.8,3906,1028486.31
26/2/2019 11:00,3906,3908.9,3892.3,3893.4,648707.82
26/2/2019 12:00,3893.4,3897.4,3883.7,3891.9,652907.12
26/2/2019 13:00,3891.9,3892,3869.33,3891.9,1290183.56
26/2/2019 14:00,3891.9,3918,3891,3910.8,1442341.98
26/2/2019 15:00,3910.8,3925,3909,3912.1,927012.18
26/2/2019 16:00,3912.1,3913.2,3896.06,3898.8,817037.31
26/2/2019 17:00,3898.8,3903.2,3886.5,3903.1,1076925.82
26/2/2019 18:00,3903.1,3914.6,3894.8,3899,924388.99
26/2/2019 19:00,3899,3911,3897.8,3906,438005.14
26/2/2019 20:00,3906,3913.6,3894.9,3903.5,1125972.08
26/2/2019 21:00,3903.5,3908,3897.4,3897.4,418098.53
26/2/2019 22:00,3897.4,3906.4,3892.3,3903,272224.53
26/2/2019 23:00,3903,3903.9,3894.7,3897,325733.64
27/2/2019 0:00,3897,3898.3,3881.5,3886,803442.54
27/2/2019 1:00,3886,3889.4,3878.9,3882.8,1356413.09
27/2/2019 2:00,3882.8,3904.5,3880.2,3904.4,1331496.36
27/2/2019 3:00,3904.4,3910,3899.3,3904,1379988.36
27/2/2019 4:00,3904,3914,3902.94,3903,438476.34
27/2/2019 5:00,3903,3914.1,3902.67,3914,431663.95
27/2/2019 6:00,3914,3914,3900.62,3901.1,652233.34
27/2/2019 7:00,3901.1,3922.1,3901.1,3918.2,1098779.43
27/2/2019 8:00,3918.2,3932.5,3918.2,3924,1483208.03
27/2/2019 9:00,3924,3924.1,3919.2,3919.6,1398586.91
27/2/2019 10:00,3919.6,3930.3,3919.3,3919.9,2064681.65
27/2/2019 11:00,3919.9,3928,3919.2,3926.2,3304064.95
27/2/2019 12:00,3926.2,3933.3,3919.2,3919.3,1029850.76
27/2/2019 13:00,3919.3,3934,3919.2,3926.8,1188290.22
27/2/2019 14:00,3926.8,3926.9,3892,3919.4,2591020.81
27/2/2019 15:00,3919.4,3919.4,3905.8,3909,1201799.61
27/2/2019 16:00,3909,3913.9,3902.1,3906.5,724752.07
27/2/2019 17:00,3906.5,3908.24,3904.2,3908.24,238945.54
27/2/2019 18:00,3908.24,3908.3,3900.9,3904,522601.36
27/2/2019 19:00,3904,3907.5,3902.1,3906.2,588367.21
27/2/2019 20:00,3906.2,3906.2,3761.2,3824.3,13469391.61
27/2/2019 21:00,3824.3,3854.2,3811.1,3852.2,4043188.9
27/2/2019 22:00,3852.2,3871.1,3839.8,3871.1,2137842.93
27/2/2019 23:00,3871.1,3906.8,3870,3900.1,3309405.03
28/2/2019 0:00,3900.1,3910,3891,3905.1,1410637.02
28/2/2019 1:00,3905.1,3919.68,3905,3914.33,1134688.5
28/2/2019 2:00,3914.33,3917.3,3905,3905.1,452844.97
28/2/2019 3:00,3905.1,3910.9,3904.5,3904.52,282115.7
28/2/2019 4:00,3904.52,3913.7,3904.5,3911.4,375037.9
28/2/2019 5:00,3911.4,3925.2,3910.4,3924.1,955017.76
28/2/2019 6:00,3924.1,3924.17,3911.1,3911.1,578829.79
28/2/2019 7:00,3911.1,3916.2,3906.6,3915.28,402454.22
28/2/2019 8:00,3915.28,3956.6,3915.28,3937.2,4023687.71
28/2/2019 9:00,3937.2,3942.2,3927.9,3930,3083348.99
28/2/2019 10:00,3930,3931,3924.9,3925.5,719658.82
28/2/2019 11:00,3925.5,3940.25,3925.5,3935,894590.43
28/2/2019 12:00,3935,3937,3929,3931.5,1008754.21
28/2/2019 13:00,3931.5,3932.5,3928.4,3929.6,795059.63
28/2/2019 14:00,3929.6,3936.9,3924.8,3929.98,1398652.45
28/2/2019 15:00,3929.98,3988,3875,3944,8430440.86
28/2/2019 16:00,3944,3966,3904,3928.1,10615012.22
28/2/2019 17:00,3928.1,3928.1,3888,3901.9,1803296.46
28/2/2019 18:00,3901.9,3923.2,3892.4,3918.9,892737.4
28/2/2019 19:00,3918.9,3920.66,3893.2,3905.6,4658829.79
28/2/2019 20:00,3905.6,3909.3,3888.9,3903.3,2352047.46
28/2/2019 21:00,3903.3,3907.9,3900.2,3905.9,420503.82
28/2/2019 22:00,3905.9,3905.92,3880,3897.6,691340.61
28/2/2019 23:00,3897.6,3904.64,3892.1,3894,288118.69
1/3/2019 0:00,3894,3901,3893,3898.5,275125.59
1/3/2019 1:00,3898.5,3905,3897.5,3905,284675.08
1/3/2019 2:00,3905,3905,3903,3903.1,109768.43
1/3/2019 3:00,3903.1,3908.9,3902.6,3902.6,443485.64
1/3/2019 4:00,3902.6,3902.6,3901,3902.3,271010.97
1/3/2019 5:00,3902.3,3904.5,3902.3,3904.4,203108.36
1/3/2019 6:00,3904.4,3909.8,3901.9,3906.53,974310.08
1/3/2019 7:00,3906.53,3918,3902.4,3917.91,1398331.61
1/3/2019 8:00,3917.91,3922.9,3914.2,3919.1,1277019.24
1/3/2019 9:00,3919.1,3936.11,3919.1,3922.3,1600455.66
1/3/2019 10:00,3922.3,3922.9,3916.8,3920.2,711757.51
1/3/2019 11:00,3920.2,3921.4,3908.9,3912.2,664926.65
1/3/2019 12:00,3912.2,3915,3911.4,3915,249043.68
1/3/2019 13:00,3915,3927,3913.9,3924.9,549785.34
1/3/2019 14:00,3924.9,3928,3920.1,3928,235607.07
1/3/2019 15:00,3928,3931.7,3918.9,3919.3,691517.16
1/3/2019 16:00,3919.3,3938,3919.3,3935.5,1040586.02
1/3/2019 17:00,3935.5,3948.2,3934.5,3941.6,704409.61
1/3/2019 18:00,3941.6,3942.6,3934.4,3939,654864.23
1/3/2019 19:00,3939,3949,3938.1,3938.3,3228783.55
1/3/2019 20:00,3938.3,3941.4,3937.1,3938.5,245191.23
1/3/2019 21:00,3938.5,3944,3936,3940,517311.68
1/3/2019 22:00,3940,3948.7,3907.1,3918.4,1236490.39
1/3/2019 23:00,3918.4,3930.4,3911,3914,1255158.87
2/3/2019 0:00,3914,3922.8,3912.6,3920.1,189587.65
2/3/2019 1:00,3920.1,3922.7,3919.3,3919.4,335074.38
2/3/2019 2:00,3919.4,3924,3919.1,3922.7,329891.72
2/3/2019 3:00,3922.7,3924,3921.5,3922.86,113381.09
2/3/2019 4:00,3922.86,3922.86,3885.1,3905.2,2777867.08
2/3/2019 5:00,3905.2,3914.2,3901.9,3907.3,774342.01
2/3/2019 6:00,3907.3,3911.6,3903.5,3906.9,545824.28
2/3/2019 7:00,3906.9,3907.7,3873.9,3890.1,3189717.66
2/3/2019 8:00,3890.1,3895.8,3838.89,3892,5419654.42
2/3/2019 9:00,3892,3900.33,3891.9,3893.85,510657.29
2/3/2019 10:00,3893.85,3902.8,3893.5,3902.8,476891.07
2/3/2019 11:00,3902.8,3917.6,3902.7,3910.9,1118882.13
2/3/2019 12:00,3910.9,3912.8,3906,3911.4,344558.89
2/3/2019 13:00,3911.4,3918,3911.4,3912.5,561917.15
2/3/2019 14:00,3912.5,3912.6,3904.2,3904.8,340806.98
2/3/2019 15:00,3904.8,3917.9,3903.3,3903.3,604313.04
2/3/2019 16:00,3903.3,3914.1,3894.76,3903.3,792161.99
2/3/2019 17:00,3903.3,3907.6,3899,3900.1,357199.06
2/3/2019 18:00,3900.1,3907.5,3897.1,3906.8,257110.82
2/3/2019 19:00,3906.8,3910,3904,3909.9,204596.2
2/3/2019 20:00,3909.9,3910,3905.4,3906,317524.99
2/3/2019 21:00,3906,3910,3906,3909.9,109197.26
2/3/2019 22:00,3909.9,3912.05,3909.9,3911.7,190209.04
2/3/2019 23:00,3911.7,3914.1,3911.7,3913,96852.31
3/3/2019 0:00,3913,3925,3912.1,3920.2,1285292.16
3/3/2019 1:00,3920.2,3923.32,3917.06,3921.3,126565.02
3/3/2019 2:00,3921.3,3925,3915,3915.4,95355.34
3/3/2019 3:00,3915.4,3917.5,3912,3913.6,69545.04
3/3/2019 4:00,3913.6,3919.45,3913.53,3917.1,119305.25
3/3/2019 5:00,3917.1,3917.7,3910,3913.8,178481.7
3/3/2019 6:00,3913.8,3916.5,3913.7,3914.1,74726.45
3/3/2019 7:00,3914.1,3916.2,3911.6,3913.8,141361.84
3/3/2019 8:00,3913.8,3918,3903.5,3905,356960.72
3/3/2019 9:00,3905,3912.85,3904.9,3912.85,152331.07
3/3/2019 10:00,3912.85,3912.85,3911.6,3912.5,316560.31
3/3/2019 11:00,3912.5,3918.99,3911.9,3914,480872.55
3/3/2019 12:00,3914,3914.1,3910.9,3912.21,178316.45
3/3/2019 13:00,3912.21,3912.21,3881,3910.9,1152824.88
3/3/2019 14:00,3910.9,3917,3905,3905,197293.8
3/3/2019 15:00,3905,3905,3881,3889.98,1822182.56
3/3/2019 16:00,3889.98,3894.76,3870.7,3893.1,949860.5
3/3/2019 17:00,3893.1,3894.53,3889,3893.05,415153.8
3/3/2019 18:00,3893.05,3894.8,3885.9,3888.8,402037.26
3/3/2019 19:00,3888.8,3891.2,3888.6,3890.4,158287.53
3/3/2019 20:00,3890.4,3892.59,3890.4,3892.59,263790.76
3/3/2019 21:00,3892.59,3892.7,3891.1,3891.1,97320.62
3/3/2019 22:00,3891.1,3891.2,3880.1,3883.8,386226.58
3/3/2019 23:00,3883.8,3887.8,3855,3885,1839730.61
4/3/2019 0:00,3885,3911.1,3884.8,3906.2,1194785.04
4/3/2019 1:00,3906.2,3908.6,3897.7,3904.8,462969.18
4/3/2019 2:00,3904.8,3904.8,3891.8,3891.8,656607.31
4/3/2019 3:00,3891.8,3891.9,3871.2,3882.6,2075594.38
4/3/2019 4:00,3882.6,3882.7,3825,3844.5,4308911.48
4/3/2019 5:00,3844.5,3844.5,3788.3,3819.1,5243095.43
4/3/2019 6:00,3819.1,3821.4,3794.8,3820.3,1709280.61
4/3/2019 7:00,3820.3,3831.45,3815.2,3815.9,486901.68
4/3/2019 8:00,3815.9,3819.2,3795,3804.4,2724681.93
4/3/2019 9:00,3804.4,3817.1,3791.6,3798.1,1598203.66
4/3/2019 10:00,3798.1,3798.1,3767,3788.8,3517973.27
4/3/2019 11:00,3788.8,3808.33,3785,3798.1,1444647.93
4/3/2019 12:00,3798.1,3807.5,3782.6,3789.2,1107989.56
4/3/2019 13:00,3789.2,3805,3775.9,3797,1455173.53
4/3/2019 14:00,3797,3802,3792.1,3799.3,696483.93
4/3/2019 15:00,3799.3,3811.6,3792.1,3797.6,1289637.63
4/3/2019 16:00,3797.6,3815.1,3797,3813.2,1516539.17
4/3/2019 17:00,3813.2,3820.3,3807.4,3807.4,2028663.39
4/3/2019 18:00,3807.4,3809,3797,3806.2,1262769.05
4/3/2019 19:00,3806.2,3806.3,3799.36,3802,283240.22
4/3/2019 20:00,3802,3816.5,3796.52,3801.8,1623274.82
4/3/2019 21:00,3801.8,3801.8,3792,3792.4,780751.93
4/3/2019 22:00,3792.4,3800,3790,3790,830478.12
4/3/2019 23:00,3790,3801,3781.2,3800.3,685791.86
5/3/2019 0:00,3800.3,3805.4,3800,3801.4,830724.39
5/3/2019 1:00,3801.4,3802,3791,3794.2,448313.55
5/3/2019 2:00,3794.2,3798.5,3786.1,3786.8,496194.17
5/3/2019 3:00,3786.8,3795.9,3786.8,3790.4,376159.3
5/3/2019 4:00,3790.4,3804.1,3790.3,3803.09,482997.55
5/3/2019 5:00,3803.09,3805.4,3801.2,3805.4,449808.18
5/3/2019 6:00,3805.4,3814.7,3803.3,3805.3,784888.79
5/3/2019 7:00,3805.3,3815.5,3805.3,3813.3,853620.63
5/3/2019 8:00,3813.3,3825,3812,3824,2144987.32
5/3/2019 9:00,3824,3825,3812.5,3820.1,545788.8
5/3/2019 10:00,3820.1,3822,3812.6,3821.8,573692.43
5/3/2019 11:00,3821.8,3823.3,3816.2,3822.9,477872.83
5/3/2019 12:00,3822.9,3850,3822.9,3833.1,3971136.62
5/3/2019 13:00,3833.1,3940.42,3829.8,3931,10834641.72
5/3/2019 14:00,3931,3934.35,3910,3916.8,4599852.21
5/3/2019 15:00,3916.8,3934.3,3915.1,3923,1989693.84
5/3/2019 16:00,3923,3968.7,3916,3931.9,6522125.99
5/3/2019 17:00,3931.9,3947.88,3926.9,3934.1,1815361.05
5/3/2019 18:00,3934.1,3948.1,3929.46,3939.3,1226949.87
5/3/2019 19:00,3939.3,3949.7,3937.9,3948.4,871303.45
5/3/2019 20:00,3948.4,3948.4,3930.6,3934.7,549044.81
5/3/2019 21:00,3934.7,3937.9,3925.6,3937.6,483369.96
5/3/2019 22:00,3937.6,3938.5,3925.5,3936.8,467294.1
5/3/2019 23:00,3936.8,3952.6,3936.7,3951.6,450646.77
6/3/2019 0:00,3951.6,3957.3,3915,3932.2,4652802.92
6/3/2019 1:00,3932.2,3932.3,3919.5,3928.83,416273.32
6/3/2019 2:00,3928.83,3930.61,3923.1,3929.9,334591.6
6/3/2019 3:00,3929.9,3930,3915,3916.9,1187061.58
6/3/2019 4:00,3916.9,3922.72,3910.9,3921.3,1688016.7
6/3/2019 5:00,3921.3,3928,3919.9,3920.5,266017.1
6/3/2019 6:00,3920.5,3941.8,3918.4,3936.2,976686.31
6/3/2019 7:00,3936.2,3946,3928.47,3935.55,1039702.13
6/3/2019 8:00,3935.55,3935.6,3925.4,3932.5,344724.96
6/3/2019 9:00,3932.5,3948.76,3925.4,3941.2,732750.86
6/3/2019 10:00,3941.2,3986.5,3936.3,3945.1,4570233.82
6/3/2019 11:00,3945.1,3954.3,3935.7,3954.3,1641296.64
6/3/2019 12:00,3954.3,3954.3,3942,3948,683510.38
6/3/2019 13:00,3948,3949.7,3934.2,3941,907389.66
6/3/2019 14:00,3941,3941,3925.8,3938.9,533144.05
6/3/2019 15:00,3938.9,3953.75,3938.9,3949.7,1082141.66
6/3/2019 16:00,3949.7,3955,3941.5,3955,446328.35
6/3/2019 17:00,3955,3955.1,3948,3948,553533.67
6/3/2019 18:00,3948,3949.44,3939,3949.4,934988.23
6/3/2019 19:00,3949.4,3954.3,3943,3947.1,478899.32
6/3/2019 20:00,3947.1,3949.7,3945.7,3946.5,156916.36
6/3/2019 21:00,3946.5,3950,3939.6,3947.4,786455.88
6/3/2019 22:00,3947.4,3957.4,3943.7,3954.52,1020158.48
6/3/2019 23:00,3954.52,3960.1,3951.1,3951.4,754708.64
7/3/2019 0:00,3951.4,3977.2,3951.4,3962.8,1219074.79
7/3/2019 1:00,3962.8,3997.4,3962.8,3971.5,2331329.57
7/3/2019 2:00,3971.5,3972,3962,3962.1,471098.31
7/3/2019 3:00,3962.1,3984.5,3960,3975.1,4509429.97
7/3/2019 4:00,3975.1,3991.6,3969.95,3985.6,2209149.39
7/3/2019 5:00,3985.6,3988.6,3960,3965,1017306.81
7/3/2019 6:00,3965,3965.8,3952,3960.7,1147079.86
7/3/2019 7:00,3960.7,3964.9,3954.5,3964.1,292029.43
7/3/2019 8:00,3964.1,3964.4,3946.91,3947.8,1336392.85
7/3/2019 9:00,3947.8,3947.8,3941.1,3946.97,719467.24
7/3/2019 10:00,3946.97,3948.5,3933.33,3946.4,985111.26
7/3/2019 11:00,3946.4,3953.5,3946.2,3953.4,947990.38
7/3/2019 12:00,3953.4,3971.4,3949,3963,1006841.88
7/3/2019 13:00,3963,3969.4,3960.9,3962.59,827539.89
7/3/2019 14:00,3962.59,3978.9,3950.5,3976.6,920914.73
7/3/2019 15:00,3976.6,3988.45,3966.3,3966.3,1100756.79
7/3/2019 16:00,3966.3,3976.8,3964.9,3975.8,567211
7/3/2019 17:00,3975.8,3983.7,3962.06,3963.2,1046248.76
7/3/2019 18:00,3963.2,3976,3962.3,3974.83,502391.23
7/3/2019 19:00,3974.83,3988.3,3967.5,3968.2,1038490.53
7/3/2019 20:00,3968.2,3989.6,3967,3976.42,4581891.02
7/3/2019 21:00,3976.42,3981,3966,3977.3,951445.96
7/3/2019 22:00,3977.3,3978.4,3965,3969.5,323057.09
7/3/2019 23:00,3969.5,3969.5,3960.1,3964.4,428290.27
8/3/2019 0:00,3964.4,3969.9,3953.6,3968.7,453854.28
8/3/2019 1:00,3968.7,3975,3959,3960.15,563230.78
8/3/2019 2:00,3960.15,3965.8,3960.15,3962.44,216037.66
8/3/2019 3:00,3962.44,3965.3,3960,3960,306569.87
8/3/2019 4:00,3960,3973,3960,3970.7,289824.39
8/3/2019 5:00,3970.7,3985,3968.5,3981.1,546527.81
8/3/2019 6:00,3981.1,4012,3980.5,3993.23,4447321.39
8/3/2019 7:00,3993.23,3993.8,3971,3976.1,941847.97
8/3/2019 8:00,3976.1,3979.3,3967,3968,315514.92
8/3/2019 9:00,3968,3974.8,3960,3972,1302868.49
8/3/2019 10:00,3972,3987.9,3972,3986.7,2762667.56
8/3/2019 11:00,3986.7,3987.9,3975.8,3976.3,711974.99
8/3/2019 12:00,3976.3,3979.8,3971.4,3977.4,556298.59
8/3/2019 13:00,3977.4,3987.91,3971.9,3983.93,1923883.4
8/3/2019 14:00,3983.93,3997.4,3983.2,3991.9,972355.12
8/3/2019 15:00,3991.9,3992,3988.3,3988.3,600009.57
8/3/2019 16:00,3988.3,3992.45,3987.2,3987.2,820599.85
8/3/2019 17:00,3987.2,4000,3985.3,3997.4,709867.92
8/3/2019 18:00,3997.4,4002,3989.9,3995.9,1077908.75
8/3/2019 19:00,3995.9,4017.9,3991.8,4012.6,2091076.95
8/3/2019 20:00,4012.6,4021,3997,4006.1,975494.34
8/3/2019 21:00,4006.1,4013,3972.6,3973.5,1031549.41
8/3/2019 22:00,3973.5,3973.5,3850,3929.1,12166252.5
8/3/2019 23:00,3929.1,3943.3,3922.5,3940.5,1296515.92
9/3/2019 0:00,3940.5,3963,3933.9,3952.3,1686244.05
9/3/2019 1:00,3952.3,3960.5,3952.2,3954,352474.98
9/3/2019 2:00,3954,3963,3951.8,3960.6,647605.16
9/3/2019 3:00,3960.6,3960.6,3949.2,3949.67,604034.21
9/3/2019 4:00,3949.67,3954.2,3945.4,3954.2,414449.66
9/3/2019 5:00,3954.2,3962.9,3953.94,3960.3,884147
9/3/2019 6:00,3960.3,3987.5,3960.2,3987.5,2658183.76
9/3/2019 7:00,3987.5,4015,3987.2,3993.8,3675779.24
9/3/2019 8:00,3993.8,4003.9,3989.4,3995.41,779976.7
9/3/2019 9:00,3995.41,4017.9,3995.4,3997.4,812489.9
9/3/2019 10:00,3997.4,4004.8,3993.5,3993.6,1000488.59
9/3/2019 11:00,3993.6,3999,3993,3995.9,302078.04
9/3/2019 12:00,3995.9,4006.2,3995.9,4006.2,540961.08
9/3/2019 13:00,4006.2,4040,3998,4007.9,3123060.1
9/3/2019 14:00,4007.9,4027,4002.8,4022.7,3239026.3
9/3/2019 15:00,4022.7,4040,4016.4,4026.6,1995410.97
9/3/2019 16:00,4026.6,4046.2,4003,4007.1,2830859.06
9/3/2019 17:00,4007.1,4008.6,3979,3999,1445267.95
9/3/2019 18:00,3999,4015.31,3999,4011.4,414693.91
9/3/2019 19:00,4011.4,4016.3,4003.6,4011.7,444787.75
9/3/2019 20:00,4011.7,4011.71,3997,3997.1,425090.93
9/3/2019 21:00,3997.1,4003.9,3994.18,3994.5,179570.61
9/3/2019 22:00,3994.5,4002,3987,3999,536397.1
9/3/2019 23:00,3999,4017.33,3999,4017.33,544943.12
10/3/2019 0:00,4017.33,4017.33,4003.3,4005.8,678272.4
10/3/2019 1:00,4005.8,4012.6,4005.7,4010.1,820594.66
10/3/2019 2:00,4010.1,4015.4,4008.1,4008.1,513799.06
10/3/2019 3:00,4008.1,4008.2,3993.5,3998.4,1176076.65
10/3/2019 4:00,3998.4,3998.5,3991,3992.2,209992.77
10/3/2019 5:00,3992.2,3995.1,3992.2,3995.08,265403.23
10/3/2019 6:00,3995.08,3995.1,3959.45,3981,2981784
10/3/2019 7:00,3981,3983.3,3961.1,3980.4,1145946.93
10/3/2019 8:00,3980.4,3999.6,3980,3989.5,441666
10/3/2019 9:00,3989.5,3989.8,3975.5,3979.8,884660.13
10/3/2019 10:00,3979.8,3986.5,3978.4,3981.9,179974.97
10/3/2019 11:00,3981.9,4000.2,3981.6,3989,600286.82
10/3/2019 12:00,3989,3994.29,3982.8,3986.7,188988.81
10/3/2019 13:00,3986.7,3986.8,3974.5,3976.6,394129.32
10/3/2019 14:00,3976.6,3993.1,3974.5,3993,269017.93
10/3/2019 15:00,3993,3994,3985.8,3990.9,1234964.77
10/3/2019 16:00,3990.9,3990.92,3965,3973.7,1989659.86
10/3/2019 17:00,3973.7,3989,3973.7,3987,340200.93
10/3/2019 18:00,3987,3987.3,3977,3981.9,892883.83
10/3/2019 19:00,3981.9,3982,3977.99,3981.9,217471.67
10/3/2019 20:00,3981.9,3996.8,3981.9,3996.4,605773.29
10/3/2019 21:00,3996.4,4005.44,3996.3,3997.3,506607.07
10/3/2019 22:00,3997.3,4015.9,3997.2,4006.9,1765530.77
10/3/2019 23:00,4006.9,4006.92,3999.9,4000,352733.95
11/3/2019 0:00,4000,4002.2,3997.2,4001.1,693970
11/3/2019 1:00,4001.1,4006.2,4000.99,4004,292492.67
11/3/2019 2:00,4004,4008.3,4004,4006.2,231159.29
11/3/2019 3:00,4006.2,4009.2,4006.2,4009.2,449778.33
11/3/2019 4:00,4009.2,4009.2,3994.1,3994.2,3475675.65
11/3/2019 5:00,3994.2,3994.2,3941.9,3961.9,2415481.97
11/3/2019 6:00,3961.9,3978.4,3956.1,3978,1430502.17
11/3/2019 7:00,3978,3978.3,3962.2,3966.9,1111459.39
11/3/2019 8:00,3966.9,3969.7,3957.75,3968.5,776972.46
11/3/2019 9:00,3968.5,3973.2,3950.94,3973.1,468371.73
11/3/2019 10:00,3973.1,3973.51,3960,3960.1,1225847.44
11/3/2019 11:00,3960.1,3965.1,3950.84,3954.1,703114.26
11/3/2019 12:00,3954.1,3954.1,3920.1,3931.9,3480979.29
11/3/2019 13:00,3931.9,3956.6,3922.2,3951.5,2862291.47
11/3/2019 14:00,3951.5,3951.5,3936,3943.3,757788.85
11/3/2019 15:00,3943.3,3943.4,3931,3934.4,769517.56
11/3/2019 16:00,3934.4,3945.8,3933,3939.2,899321.09
11/3/2019 17:00,3939.2,3945.6,3937.8,3945.3,605887.99
11/3/2019 18:00,3945.3,3954.7,3940.4,3949.05,669461.41
11/3/2019 19:00,3949.05,3949.1,3932,3935.2,621964.28
11/3/2019 20:00,3935.2,3944.9,3935.1,3942.6,538614.46
11/3/2019 21:00,3942.6,3951,3941.8,3949.9,346899.15
11/3/2019 22:00,3949.9,3953.6,3949.9,3953.6,287185.2
11/3/2019 23:00,3953.6,3955,3946.9,3949.1,1115021.35
12/3/2019 0:00,3949.1,3950.1,3920.7,3928.1,1842514.6
12/3/2019 1:00,3928.1,3939.8,3909.5,3920.24,3495433.77
12/3/2019 2:00,3920.24,3920.3,3897.3,3904.2,3244896.42
12/3/2019 3:00,3904.2,3914.3,3896.9,3903.9,906505.18
12/3/2019 4:00,3903.9,3913.8,3895.2,3913.4,414248.14
12/3/2019 5:00,3913.4,3920.1,3913.4,3920.1,674990.28
12/3/2019 6:00,3920.1,3923.15,3920,3923.15,519341.31
12/3/2019 7:00,3923.15,3927.08,3923.1,3926.6,1679122.46
12/3/2019 8:00,3926.6,3965.87,3926.4,3962.03,3532541.21
12/3/2019 9:00,3962.03,3965.4,3954.2,3959.3,896084.27
12/3/2019 10:00,3959.3,3972.8,3959.3,3972,1071261.19
12/3/2019 11:00,3972,3972.8,3963.54,3963.6,860696.47
12/3/2019 12:00,3963.6,3976.9,3963.54,3974.1,2342305.56
12/3/2019 13:00,3974.1,3979.5,3966.1,3968.44,1275481.23
12/3/2019 14:00,3968.44,3968.7,3965,3965.5,1076298.74
12/3/2019 15:00,3965.5,3968.53,3949.5,3949.7,1824056.96
12/3/2019 16:00,3949.7,3957.8,3940.9,3957.8,713364.61
12/3/2019 17:00,3957.8,3964.5,3955.7,3958,505274.24
12/3/2019 18:00,3958,3958.1,3951.8,3955.5,172063.38
12/3/2019 19:00,3955.5,3955.5,3946.5,3954.8,741227.12
